2024-08-18 14:33:24,504 INFO    StreamThr :8892 [internal.py:wandb_internal():85] W&B internal server running at pid: 8892, started at: 2024-08-18 14:33:24.503999
2024-08-18 14:33:24,506 DEBUG   HandlerThread:8892 [handler.py:handle_request():158] handle_request: status
2024-08-18 14:33:24,527 INFO    WriterThread:8892 [datastore.py:open_for_write():87] open: E:\UMstudy\Paper manu\part C\Metro-Line\wandb\run-20240818_143324-hb2o80s5\run-hb2o80s5.wandb
2024-08-18 14:33:24,528 DEBUG   SenderThread:8892 [sender.py:send():379] send: header
2024-08-18 14:33:24,558 DEBUG   SenderThread:8892 [sender.py:send():379] send: run
2024-08-18 14:33:25,163 DEBUG   HandlerThread:8892 [handler.py:handle_request():158] handle_request: check_version
2024-08-18 14:33:25,164 INFO    SenderThread:8892 [dir_watcher.py:__init__():211] watching files in: E:\UMstudy\Paper manu\part C\Metro-Line\wandb\run-20240818_143324-hb2o80s5\files
2024-08-18 14:33:25,164 INFO    SenderThread:8892 [sender.py:_start_run_threads():1188] run started: hb2o80s5 with start time 1723962804.505523
2024-08-18 14:33:25,164 DEBUG   SenderThread:8892 [sender.py:send_request():406] send_request: check_version
2024-08-18 14:33:25,259 DEBUG   HandlerThread:8892 [handler.py:handle_request():158] handle_request: run_start
2024-08-18 14:33:25,269 DEBUG   HandlerThread:8892 [system_info.py:__init__():26] System info init
2024-08-18 14:33:25,270 DEBUG   HandlerThread:8892 [system_info.py:__init__():41] System info init done
2024-08-18 14:33:25,270 INFO    HandlerThread:8892 [system_monitor.py:start():194] Starting system monitor
2024-08-18 14:33:25,270 INFO    SystemMonitor:8892 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-08-18 14:33:25,270 INFO    HandlerThread:8892 [system_monitor.py:probe():214] Collecting system info
2024-08-18 14:33:25,275 INFO    SystemMonitor:8892 [interfaces.py:start():188] Started cpu monitoring
2024-08-18 14:33:25,276 DEBUG   HandlerThread:8892 [system_info.py:probe():152] Probing system
2024-08-18 14:33:25,276 INFO    SystemMonitor:8892 [interfaces.py:start():188] Started disk monitoring
2024-08-18 14:33:25,277 INFO    SystemMonitor:8892 [interfaces.py:start():188] Started memory monitoring
2024-08-18 14:33:25,286 INFO    SystemMonitor:8892 [interfaces.py:start():188] Started network monitoring
2024-08-18 14:33:25,287 DEBUG   HandlerThread:8892 [system_info.py:_probe_git():137] Probing git
2024-08-18 14:33:25,376 DEBUG   HandlerThread:8892 [system_info.py:_probe_git():145] Probing git done
2024-08-18 14:33:25,377 DEBUG   HandlerThread:8892 [system_info.py:probe():200] Probing system done
